time,x,y,yaw_deg,vel_lin,vel_ang
0.6218,9e-06,-1e-05,0.0058,0.0,0.0
0.6689,9e-06,-1e-05,0.0058,0.0,0.0
0.7172,9e-06,-1e-05,0.0058,0.0,0.0
0.7752,9e-06,-1e-05,0.0058,0.0,0.0
0.822,9e-06,-1e-05,0.0058,0.0,0.0
0.8769,9e-06,-1e-05,0.0058,0.0,0.0
0.9289,9e-06,-1e-05,0.0058,0.0,0.0
0.9975,9e-06,-1e-05,0.0058,0.0,0.0
1.0306,9e-06,-1e-05,0.0058,0.0,0.0
1.0785,9e-06,-1e-05,0.0058,0.0,0.0
1.1215,9e-06,-1e-05,0.0058,0.0,0.0
1.1687,9e-06,-1e-05,0.0058,0.0,0.0
1.2142,9e-06,-1e-05,0.0058,0.0,0.0
1.2654,9e-06,-1e-05,0.0058,0.0,0.0
1.3187,9e-06,-1e-05,0.0058,0.0,0.0
1.3678,9e-06,-1e-05,0.0058,0.0,0.0
1.4173,9e-06,-1e-05,0.0058,0.0,0.0
1.4644,9e-06,-1e-05,0.0058,0.0,0.0
1.5158,9e-06,-1e-05,0.0058,0.0,0.0
1.5641,9e-06,-1e-05,0.0058,0.0,0.0
1.6141,9e-06,-1e-05,0.0058,0.0,0.0
1.6661,9e-06,-1e-05,0.0058,0.0,0.0
1.7204,9e-06,-1e-05,0.0058,0.0,0.0
1.767,9e-06,-1e-05,0.0058,0.0,0.0
1.8158,9e-06,-1e-05,0.0058,0.0,0.0
1.8631,9e-06,-1e-05,0.0058,0.0,0.0
1.9131,9e-06,-1e-05,0.0058,0.0,0.0
1.9707,9e-06,-1e-05,0.0058,0.0,0.0
2.0148,9e-06,-1e-05,0.0058,0.0,0.0
2.0629,9e-06,-1e-05,0.0058,0.0,0.0
2.1184,9e-06,-1e-05,0.0058,0.0,0.0
2.1677,9e-06,-1e-05,0.0058,0.0,0.0
2.2178,9e-06,-1e-05,0.0058,0.0,0.0
2.2631,9e-06,-1e-05,0.0058,0.0,0.0
2.3128,9e-06,-1e-05,0.0058,0.0,0.0
2.3632,9e-06,-1e-05,0.0058,0.0,0.0
2.4131,9e-06,-1e-05,0.0058,0.0,0.0
2.4638,9e-06,-1e-05,0.0058,0.0,0.0
2.5184,9e-06,-1e-05,0.0058,0.0,0.0
2.5705,9e-06,-1e-05,0.0058,0.0,0.0
2.6151,9e-06,-1e-05,0.0058,0.0,0.0
2.665,9e-06,-1e-05,0.0058,0.0,0.0
2.714,9e-06,-1e-05,0.0058,0.0,0.0
2.7628,9e-06,-1e-05,0.0058,0.0,0.0
2.8125,9e-06,-1e-05,0.0058,0.0,0.0
2.8643,9e-06,-1e-05,0.0058,0.0,0.0
2.9184,9e-06,-1e-05,0.0058,0.0,0.0
2.9655,9e-06,-1e-05,0.0058,0.0,0.0
3.0185,9e-06,-1e-05,0.0058,0.0,0.0
3.0628,9e-06,-1e-05,0.0058,0.0,0.0
3.1141,9e-06,-1e-05,0.0058,0.0,0.0
3.1693,9e-06,-1e-05,0.0058,0.0,0.0
3.2135,9e-06,-1e-05,0.0058,0.0,0.0
3.2632,9e-06,-1e-05,0.0058,0.0,0.0
3.3166,9e-06,-1e-05,0.0058,0.0,0.0
3.3667,9e-06,-1e-05,0.0058,0.0,0.0
3.4155,9e-06,-1e-05,0.0058,0.0,0.0
3.4652,9e-06,-1e-05,0.0058,0.0,0.0
3.5127,9e-06,-1e-05,0.0058,0.0,0.0
3.5627,9e-06,-1e-05,0.0058,0.0,0.0
3.6131,9e-06,-1e-05,0.0058,0.0,0.0
3.6633,9e-06,-1e-05,0.0058,0.0,0.0
3.7174,9e-06,-1e-05,0.0058,0.0,0.0
3.7676,9e-06,-1e-05,0.0058,0.0,0.0
3.8161,9e-06,-1e-05,0.0058,0.0,0.0
3.8632,9e-06,-1e-05,0.0058,0.0,0.0
3.9135,9e-06,-1e-05,0.0058,0.0,0.0
3.9636,9e-06,-1e-05,0.0058,0.0,0.0
4.0127,9e-06,-1e-05,0.0058,0.0,0.0
4.0644,9e-06,-1e-05,0.0058,0.0,0.0
4.1172,9e-06,-1e-05,0.0058,0.0,0.0
