time,x,y,yaw_deg,vel_lin,vel_ang
0.6165,1.1e-05,-1.2e-05,0.007,0.0,0.0
0.6589,1.1e-05,-1.2e-05,0.007,0.0,0.0
0.7134,1.1e-05,-1.2e-05,0.007,0.0,0.0
0.7505,1.1e-05,-1.2e-05,0.007,0.0,0.0
0.7954,1.1e-05,-1.2e-05,0.007,0.0,0.0
0.8451,1.1e-05,-1.2e-05,0.007,0.0,0.0
0.8942,1.1e-05,-1.2e-05,0.007,0.0,0.0
0.9445,1.1e-05,-1.2e-05,0.007,0.0,0.0
1.0048,1.1e-05,-1.2e-05,0.007,0.0,0.0
1.05,1.3e-05,-1.5e-05,0.0087,5.3e-05,0.000608
1.0963,1.3e-05,-1.5e-05,0.0088,2e-06,2e-05
1.149,1.3e-05,-1.6e-05,0.0088,1e-06,1.5e-05
1.1941,1.3e-05,-1.6e-05,0.0089,3e-06,4e-05
1.2499,1.4e-05,-1.6e-05,0.009,2e-06,3e-05
1.2946,1.4e-05,-1.6e-05,0.009,2e-06,1.8e-05
1.3443,1.4e-05,-1.6e-05,0.0091,2e-06,2.5e-05
1.4004,1.4e-05,-1.6e-05,0.0091,1e-06,1.5e-05
1.4511,1.4e-05,-1.6e-05,0.0092,3e-06,4e-05
1.497,1.4e-05,-1.6e-05,0.0093,2e-06,3e-05
1.5465,1.4e-05,-1.7e-05,0.0094,1e-06,1.8e-05
1.5946,1.4e-05,-1.7e-05,0.0095,2e-06,2.9e-05
1.6445,1.4e-05,-1.7e-05,0.0095,0.0,0.0
1.6945,1.4e-05,-1.7e-05,0.0095,0.0,0.0
1.7446,1.5e-05,-1.7e-05,0.0096,4e-06,5.4e-05
1.8001,1.5e-05,-1.7e-05,0.0098,4e-06,4.2e-05
1.8502,1.5e-05,-1.7e-05,0.0098,0.0,0.0
1.8969,1.5e-05,-1.7e-05,0.0099,3e-06,3.8e-05
1.9468,1.5e-05,-1.8e-05,0.01,3e-06,3.3e-05
1.9969,1.5e-05,-1.8e-05,0.01,0.0,0.0
2.0437,1.5e-05,-1.8e-05,0.0101,3e-06,3.8e-05
2.094,1.5e-05,-1.8e-05,0.0101,0.0,0.0
2.1439,1.5e-05,-1.8e-05,0.0102,4e-06,4.2e-05
2.2026,1.6e-05,-1.8e-05,0.0103,4e-06,4e-05
2.2493,1.6e-05,-1.8e-05,0.0103,0.0,0.0
2.2987,1.6e-05,-1.8e-05,0.0104,2e-06,2.6e-05
2.3459,1.6e-05,-1.8e-05,0.0104,0.0,0.0
2.3948,1.6e-05,-1.9e-05,0.0106,4e-06,4.7e-05
2.4451,1.6e-05,-1.9e-05,0.0107,2e-06,2.4e-05
2.4942,1.6e-05,-1.9e-05,0.0107,1e-06,1.4e-05
2.545,1.6e-05,-1.9e-05,0.0108,4e-06,4.4e-05
2.5984,1.6e-05,-1.9e-05,0.0109,2e-06,2.4e-05
2.6588,1.7e-05,-1.9e-05,0.0109,1e-06,1.6e-05
2.7017,1.7e-05,-1.9e-05,0.011,2e-06,2.4e-05
2.7498,1.7e-05,-1.9e-05,0.0111,1e-06,1.4e-05
2.8051,1.7e-05,-2e-05,0.0112,3e-06,3.7e-05
2.8463,1.7e-05,-2e-05,0.0112,2e-06,2.4e-05
2.9039,2.3e-05,-2.7e-05,0.0154,0.000122,0.001414
2.9543,1.7e-05,-2e-05,0.0111,-0.000139,-0.00159
2.9997,2.3e-05,-2.7e-05,0.0155,0.000133,0.001526
3.0501,2.2e-05,-2.6e-05,0.0145,-3.5e-05,-0.0004
3.1001,1.4e-05,-1.7e-05,0.0094,-0.000154,-0.001782
3.1469,2.4e-05,-2.9e-05,0.0162,0.000148,0.001708
3.2026,1.5e-05,-1.7e-05,0.0097,-0.000244,-0.002816
3.2493,1.6e-05,-1.8e-05,0.0105,2.3e-05,0.000249
3.3027,1.3e-05,-1.5e-05,0.0088,-5e-05,-0.000565
3.3543,7e-06,-8e-06,0.0046,-0.000125,-0.001454
3.401,1.6e-05,-1.9e-05,0.0108,0.000188,0.00218
3.45,1.6e-05,-1.9e-05,0.0108,0.0,0.0
3.4987,4e-06,-5e-06,0.003,-0.000231,-0.002684
3.5481,1.5e-05,-1.7e-05,0.0096,0.000144,0.001675
3.5958,1.5e-05,-1.7e-05,0.0096,0.0,0.0
3.6539,1.5e-05,-1.7e-05,0.0096,0.0,0.0
3.6962,1.5e-05,-1.7e-05,0.0096,0.0,0.0
3.7464,4e-06,-4e-06,0.0025,-0.000216,-0.002491
3.8041,4e-06,-4e-06,0.0025,0.0,0.0
3.8502,4e-06,-4e-06,0.0025,0.0,0.0
3.8995,4e-06,-4e-06,0.0025,0.0,0.0
3.947,4e-06,-4e-06,0.0025,0.0,0.0
3.996,4e-06,-4e-06,0.0025,0.0,0.0
4.0447,4e-06,-4e-06,0.0025,0.0,0.0
4.0948,4e-06,-4e-06,0.0025,0.0,0.0
4.1444,4e-06,-4e-06,0.0025,0.0,0.0
4.2001,4e-06,-4e-06,0.0025,0.0,0.0
4.2501,4e-06,-4e-06,0.0025,0.0,0.0
4.2973,4e-06,-4e-06,0.0025,0.0,0.0
4.3477,4e-06,-4e-06,0.0025,0.0,0.0
4.3947,4e-06,-4e-06,0.0025,0.0,0.0
4.4451,4e-06,-4e-06,0.0025,0.0,0.0
4.4941,4e-06,-4e-06,0.0025,0.0,0.0
4.554,4e-06,-4e-06,0.0025,0.0,0.0
4.6017,3.4e-05,5e-06,0.0025,0.000608,0.0
4.6496,0.002293,1.9e-05,0.0735,0.053484,0.029613
4.6992,0.007585,-3.3e-05,0.0735,0.109618,0.0
4.7457,0.018646,-0.000216,-0.0441,0.155685,-0.028974
4.7954,0.026594,-0.000228,-0.0441,0.206652,-0.0
4.8447,0.036936,-0.000572,-0.0686,0.206625,-0.008609
4.8941,0.045892,-0.000782,-0.1821,0.194938,-0.043153
4.945,0.054962,-0.000861,-0.1613,0.184894,0.007475
5.0025,0.064287,-0.000909,-0.1385,0.182894,0.007824
5.0513,0.073392,-0.0012,-0.1266,0.184979,0.004253
5.097,0.084531,-0.00118,-0.0675,0.18526,0.017178
5.1493,0.090148,-0.001091,-0.0403,0.185548,0.015768
5.1943,0.103129,-0.001119,0.0813,0.201833,0.032979
5.2456,0.113016,-0.001125,0.0813,0.19763,-0.0
5.2944,0.123031,-0.001113,0.1785,0.200315,0.033897
5.3444,0.132686,-0.001011,0.1785,0.193255,-0.0
5.4016,0.142785,-0.001174,0.1785,0.197845,-0.0
5.5007,0.150621,-0.001206,0.1785,0.201078,-0.0
5.5013,0.160601,-0.001228,0.1797,0.199151,0.000411
5.5481,0.173707,-0.001172,0.1511,0.196901,-0.007491
5.5973,0.182587,-0.001242,0.1331,0.203663,-0.007281
5.6453,0.192585,-0.001303,0.0802,0.20034,-0.018612
5.6944,0.202604,-0.00128,0.0802,0.201028,-0.0
5.7454,0.212543,-0.0012,0.1076,0.19486,0.009388
5.8029,0.222143,-0.001265,0.1641,0.207929,0.02132
5.8494,0.230545,-0.0012,0.1641,0.196293,-0.0
5.8977,0.240463,-0.001189,0.2039,0.197435,0.013754
5.9475,0.250572,-0.001195,0.2039,0.199853,-0.0
5.9944,0.262418,-0.001359,0.1312,0.200087,-0.021473
6.0444,0.272522,-0.001424,0.068,0.201712,-0.021999
6.095,0.282359,-0.001382,0.068,0.197148,0.0
6.1449,0.291986,-0.001451,0.2156,0.199815,0.05366
6.1957,0.301944,-0.001469,0.2425,0.199733,0.009322
6.2489,0.31029,-0.001477,0.2384,0.198197,-0.001615
6.3003,0.320241,-0.001628,0.2742,0.19353,0.012221
6.3473,0.33386,-0.001727,0.304,0.204871,0.007898
6.3959,0.342129,-0.001642,0.2626,0.19639,-0.017226
6.4452,0.352195,-0.001884,0.2945,0.201566,0.011138
6.4943,0.362168,-0.001881,0.3179,0.195735,0.00804
6.545,0.371965,-0.001937,0.3186,0.204122,0.000364
6.595,0.381657,-0.001941,0.2636,0.193859,-0.019294
6.6507,0.389957,-0.002019,0.2494,0.18962,-0.005645
6.6983,0.403507,-0.001971,0.2006,0.204545,-0.01273
6.7477,0.41,-0.002106,0.2006,0.190641,-0.0
6.7978,0.421769,-0.002172,0.097,0.20712,-0.031799
6.8461,0.431751,-0.00235,0.0732,0.193899,-0.008082
6.8955,0.441646,-0.002427,0.072,0.201717,-0.000436
6.9462,0.451516,-0.002495,0.0414,0.197674,-0.010546
7.0014,0.461364,-0.002517,0.0888,0.196582,0.016395
7.0491,0.469515,-0.002518,0.1161,0.206028,0.012116
7.0989,0.479446,-0.002502,0.1117,0.192627,-0.001382
7.1467,0.489452,-0.00246,0.1033,0.206476,-0.002927
7.1961,0.501257,-0.002654,0.0836,0.196246,-0.005681
7.2473,0.511588,-0.002764,0.0836,0.20266,-0.0
7.2984,0.521508,-0.00284,0.0529,0.203052,-0.011064
7.346,0.531411,-0.002901,0.0099,0.198208,-0.014987
7.4015,0.541208,-0.002886,-0.0095,0.191432,-0.006624
7.4513,0.549112,-0.002857,0.0278,0.203285,0.016702
7.4983,0.559059,-0.002918,0.0805,0.190866,0.01766
7.5482,0.572905,-0.002979,0.1341,0.199857,0.013542
7.5964,0.580638,-0.002859,0.1653,0.199916,0.014033
7.6462,0.590635,-0.002852,0.2377,0.200477,0.025325
7.6965,0.600543,-0.002833,0.2381,0.198089,7.5e-05
7.7445,0.610672,-0.002914,0.2381,0.202693,0.0
7.8016,0.620458,-0.002954,0.2381,0.191479,0.0
7.8494,0.628188,-0.003022,0.1748,0.193677,-0.027679
7.898,0.638195,-0.002978,0.0942,0.203202,-0.028668
7.9481,0.648143,-0.003023,0.0942,0.198763,0.0
7.9945,0.659969,-0.003078,0.0942,0.194719,0.0
8.0451,0.66989,-0.003087,0.0305,0.202494,-0.022867
8.0952,0.679726,-0.003096,0.0501,0.196719,0.006677
8.1447,0.689871,-0.003119,0.1262,0.202944,0.026515
8.2014,0.699749,-0.003137,0.1737,0.193335,0.016112
