time,x,y,yaw_deg,vel_lin,vel_ang
0.9973,3e-06,-3e-06,0.0019,0.0,0.0
1.0419,3e-06,-3e-06,0.002,0.0,4e-06
1.0902,3e-06,-3e-06,0.002,0.0,4e-06
1.1408,3e-06,-3e-06,0.002,0.0,-0.0
1.192,3e-06,-3e-06,0.002,0.0,4e-06
1.2413,3e-06,-4e-06,0.002,0.0,4e-06
1.2968,3e-06,-4e-06,0.002,0.0,5e-06
1.3975,3e-06,-4e-06,0.002,0.0,-0.0
1.3982,3e-06,-4e-06,0.002,0.0,4e-06
1.442,3e-06,-4e-06,0.002,0.0,5e-06
1.4923,3e-06,-4e-06,0.002,0.0,4e-06
1.5431,3e-06,-4e-06,0.002,0.0,-0.0
1.5916,3e-06,-4e-06,0.0021,0.0,5e-06
1.6418,3e-06,-4e-06,0.0021,0.0,4e-06
1.6972,3e-06,-4e-06,0.0021,0.0,-0.0
1.7453,3e-06,-4e-06,0.0021,0.0,5e-06
1.7929,3e-06,-4e-06,0.0021,0.0,5e-06
1.8431,3e-06,-4e-06,0.0021,0.0,4e-06
1.8896,3e-06,-4e-06,0.0021,0.0,5e-06
1.9402,3e-06,-4e-06,0.0021,0.0,5e-06
1.9896,3e-06,-4e-06,0.0021,0.0,-0.0
2.0395,3e-06,-4e-06,0.0022,0.0,5e-06
2.0907,3e-06,-4e-06,0.0022,0.0,-0.0
2.1456,3e-06,-4e-06,0.0022,0.0,5e-06
2.1969,3e-06,-4e-06,0.0022,0.0,5e-06
2.2428,3e-06,-4e-06,0.0022,0.0,5e-06
2.2901,3e-06,-4e-06,0.0022,0.0,4e-06
2.3406,3e-06,-4e-06,0.0022,0.0,-0.0
2.3897,3e-06,-4e-06,0.0022,0.0,0.0
2.4393,3e-06,-4e-06,0.0023,1e-06,1.4e-05
2.49,3e-06,-4e-06,0.0023,0.0,-0.0
2.5461,3e-06,-4e-06,0.0023,0.0,-0.0
2.593,3e-06,-4e-06,0.0023,0.0,-0.0
2.6456,3e-06,-4e-06,0.0023,0.0,-0.0
2.69,3e-06,-4e-06,0.0023,0.0,-0.0
2.7397,3e-06,-4e-06,0.0023,0.0,-0.0
2.7896,3e-06,-4e-06,0.0023,0.0,-0.0
2.84,3e-06,-4e-06,0.0023,0.0,-0.0
2.8903,3e-06,-4e-06,0.0023,0.0,-0.0
2.9448,3e-06,-4e-06,0.0023,0.0,-0.0
2.9927,3e-06,-4e-06,0.0023,0.0,-0.0
3.0411,3e-06,-4e-06,0.0023,0.0,-0.0
3.0913,3e-06,-4e-06,0.0023,0.0,-0.0
3.1399,3e-06,-4e-06,0.0023,0.0,-0.0
3.1896,3e-06,-4e-06,0.0023,0.0,-0.0
3.24,3e-06,-4e-06,0.0023,0.0,-0.0
3.2903,3e-06,-4e-06,0.0023,0.0,-0.0
3.3459,3e-06,-4e-06,0.0023,0.0,-0.0
3.3932,3e-06,-4e-06,0.0023,0.0,-0.0
3.4435,4e-06,-4e-06,0.0025,4e-06,4.9e-05
3.4902,4e-06,-4e-06,0.0025,0.0,5e-06
3.5403,4e-06,-4e-06,0.0025,0.0,-0.0
3.5898,4e-06,-4e-06,0.0025,0.0,5e-06
3.6399,4e-06,-4e-06,0.0025,0.0,-0.0
3.6907,4e-06,-4e-06,0.0025,1e-06,9e-06
3.7433,4e-06,-4e-06,0.0025,0.0,5e-06
3.7946,4e-06,-4e-06,0.0025,0.0,-0.0
3.8441,4e-06,-4e-06,0.0025,0.0,3e-06
3.8906,4e-06,-4e-06,0.0025,0.0,0.0
3.9399,4e-06,-4e-06,0.0025,0.0,0.0
3.9903,4e-06,-4e-06,0.0025,0.0,0.0
4.04,4e-06,-5e-06,0.0026,1e-06,1.2e-05
4.0906,4e-06,-5e-06,0.0026,0.0,0.0
4.1461,4e-06,-5e-06,0.0026,0.0,3e-06
4.1935,4e-06,-5e-06,0.0026,0.0,0.0
4.243,4e-06,-5e-06,0.0026,1e-06,7e-06
4.291,4e-06,-5e-06,0.0026,0.0,5e-06
4.3401,4e-06,-5e-06,0.0026,0.0,0.0
4.3897,4e-06,-5e-06,0.0027,0.0,4e-06
4.4409,4e-06,-5e-06,0.0027,0.0,5e-06
4.4909,4e-06,-5e-06,0.0027,0.0,-0.0
4.5447,4e-06,-5e-06,0.0027,0.0,5e-06
4.5965,4e-06,-5e-06,0.0027,0.0,0.0
4.6419,4e-06,-5e-06,0.0027,1e-06,9e-06
4.6905,4e-06,-5e-06,0.0027,0.0,4e-06
4.7409,4e-06,-5e-06,0.0027,0.0,0.0
4.7907,4e-06,-5e-06,0.0027,0.0,5e-06
4.8407,4e-06,-5e-06,0.0027,0.0,5e-06
4.898,4e-06,-5e-06,0.0028,0.0,6e-06
4.9456,4e-06,-5e-06,0.0028,0.0,0.0
4.993,4e-06,-5e-06,0.0028,0.0,5e-06
5.0457,4e-06,-5e-06,0.0028,0.0,5e-06
5.0908,4e-06,-5e-06,0.0028,0.0,4e-06
5.1412,4e-06,-5e-06,0.0028,0.0,0.0
5.1912,4e-06,-5e-06,0.0028,0.0,5e-06
5.2414,4e-06,-5e-06,0.0028,0.0,5e-06
5.2918,4e-06,-5e-06,0.0028,0.0,0.0
5.3494,4e-06,-5e-06,0.0028,0.0,5e-06
5.3949,4e-06,-5e-06,0.0029,0.0,5e-06
5.4426,4e-06,-5e-06,0.0029,0.0,4e-06
5.4906,4e-06,-5e-06,0.0029,0.0,5e-06
5.5391,4e-06,-5e-06,0.0029,0.0,0.0
5.5897,4e-06,-5e-06,0.0029,0.0,5e-06
5.6395,4e-06,-5e-06,0.0029,0.0,5e-06
5.6895,4e-06,-5e-06,0.0029,0.0,0.0
5.7459,4e-06,-5e-06,0.0029,0.0,5e-06
5.7941,4e-06,-5e-06,0.0029,0.0,0.0
5.8432,4e-06,-5e-06,0.0029,0.0,0.0
5.8897,4e-06,-5e-06,0.003,1e-06,8e-06
5.9446,4e-06,-5e-06,0.003,0.0,5e-06
5.9899,4e-06,-5e-06,0.003,0.0,5e-06
6.0396,5e-06,-5e-06,0.003,0.0,5e-06
6.0978,5e-06,-5e-06,0.003,0.0,0.0
6.1542,5e-06,-5e-06,0.003,0.0,5e-06
6.201,5e-06,-5e-06,0.003,0.0,0.0
6.2506,5e-06,-5e-06,0.003,0.0,0.0
6.2956,5e-06,-5e-06,0.003,0.0,0.0
6.3448,5e-06,-5e-06,0.003,0.0,0.0
6.4063,5e-06,-5e-06,0.003,0.0,0.0
6.4484,5e-06,-5e-06,0.003,0.0,0.0
6.5025,5e-06,-5e-06,0.003,0.0,0.0
